mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
-0.4140179896801997,1.0732176078531677,-0.42314565115968944,-0.4415450452202798,-1.274828640227969,-0.5345565107419166,-0.42633566039863874,-0.7197191732598864,-1.0418801281662007,-0.367721364310783,-0.5759036523252546,-0.26752623751852533,-0.6988012091224634,-0.4970062366836318,-0.6113372169898733,-0.14083912171034313,-0.07399123993454564,-0.4745935423877272,-0.8143270204102683,-0.14053764611550507,-0.4149674300923825,0.9106037597289404,-0.481181912870007,-0.44363240948055876,-0.4274690754232708,0.5702435912327773,0.5309330515634813,0.06139463080710457,-0.12803777871167168,0.6474719194531178
-0.07644420837820959,-0.7856843907826743,-0.04673637644618915,-0.18702144347482882,0.33717146343970406,0.4513622124342416,-0.1384242896956287,0.06033801091760914,-0.5141296216993831,0.39714706372388686,-0.4495629797247685,-1.0478807133070165,-0.439074745088975,-0.38098716129772725,-0.7556577931882195,-0.264982325827568,-0.462738005094986,-0.3926238879661118,-0.9799606590556559,-0.24028284264013933,0.08243277781359871,-0.7698320304893582,0.11082217989540846,-0.10252516563358126,0.3893856159013234,0.6253447758915056,0.006128020352693818,0.36569443373468263,-0.4951756484532898,1.0363232143627732
-0.07072261886461667,1.1913874170574021,0.0320276788352697,-0.15277539443724264,1.4901941494964155,1.2014161073187786,0.5695364223563069,0.4949890630969588,1.6717559219773714,1.3354043127389956,0.28455856165793814,0.5417302558917616,0.07682723522754395,-0.004644292793863325,0.8289949052020277,0.705936794582694,0.06827090165161397,0.7142051932919734,0.4067927017408998,1.1514687261963645,-0.03509638523591552,1.1727195815524643,-0.01885777929416288,-0.14670253691737237,2.0896864136041473,0.8908323019744679,0.2852204486114342,0.5725583391731347,1.1499737931737075,1.8684106006729468
0.1152290403271574,1.3050122335999352,0.17629026429815303,0.02280816206902619,-0.5800394861783117,0.35783928289751626,0.14336391276614335,-0.24288896572112065,0.23470555639542715,0.08253025146099653,-0.5411412779115116,-0.24475495090741356,-0.10528565654593713,-0.3867401733003341,0.017351310741417755,1.137998513715569,0.17744163204273203,-0.008401080638384273,-0.01128944821918206,0.8331483156267735,0.008977050907651853,0.9781428058429775,0.20732819603648497,-0.10886208364560047,0.07418625131411609,1.038603660831966,0.59073857190464,0.09886997599522995,0.4311891030466576,0.998253856819171
3.8199582503786544,1.5958917639488204,3.952404893555058,5.376220200605613,0.9099633784485219,1.7756468946742718,3.359251873064332,3.100580666427723,0.9086572166807558,-0.9214469538934692,8.029092276478863,0.15286674607123413,8.028921083252863,12.056305661837934,0.18082948555016362,1.5288598681632515,1.4843977414842764,2.2771993805157864,-0.4350831029601396,0.2739270513568925,4.168669928838683,0.9202521948880888,4.360102703107179,6.128656842985092,0.1496565217082353,1.0724157514180035,1.8855976285934464,2.2274695826807505,-0.41462219180112075,-0.5261519888196624
1.6057031086181455,0.5528159480883662,1.5894832351112818,1.5830349385610945,0.13409069357294162,0.5617192692875773,1.1892010483695907,1.5934474322437058,0.9835407344902365,-0.7928036351015324,0.8358972956393497,1.8659681541995037,1.1923321071213737,0.6811626796835603,-0.7432053540914595,0.44138708449882597,0.3370226430393808,1.016617510575603,1.9169145658043654,-0.1833884706152576,1.3794510414671695,1.4493080561147105,1.537301730980694,1.2148295616650433,-0.46742392445545194,0.5727481905354469,0.9124829991663769,1.6728344738964949,1.7603211378074533,-0.2591226380495351
0.29545911000533803,-0.6493346109316342,0.33257473188294295,0.07533811864362899,1.4009278770275093,1.4370938897513263,0.3013416533900833,0.9515012628711278,0.6947043086536672,0.2587156663282165,0.11934383594961001,-0.26402296265527736,-0.013468293284098678,0.014292705048051002,0.6137912141452021,0.8842910048646462,-0.015849321199332588,1.7360404969556067,0.3142663242907176,0.42732580124676306,-0.014109034691359804,-1.1766743797001045,-0.02187359229857135,-0.19269045620459754,0.2783999241452643,0.2127120407767126,-0.373567492510941,0.42565498603568325,-0.4936265435176714,-0.334717505171832
-0.3053077889219316,0.34829127831180684,-0.3336033567344512,-0.37479427167244206,1.2893450364413759,-0.5233337591975095,-0.7082463262252354,-0.5630904804922983,2.616714599097012,-0.27263717216022065,0.0793484159251958,0.1808929449772181,0.02559213197093786,-0.10699996467357657,-0.021283179789555573,-0.7653499127279991,-0.4039775553093984,-0.022725874614977232,0.99736229608342,-0.8153481092460634,-0.4233623703102048,-0.2472084593688347,-0.4766581933633943,-0.45684940990562733,-0.11670913850630532,-0.9005823492598609,-0.9061611496266234,-0.7636625688546631,0.44513104746722554,-1.0656491700090034
1.3596747595336447,0.6187183416830352,1.332463686298099,1.3392495047342088,0.4189988798695355,0.6552421988243027,0.8597745969909872,1.005511156928917,0.4878831642274817,-0.2097138097076428,1.5703926259942471,1.2476401408362328,0.8473828970768972,1.5498674920771929,0.3162098490636564,0.831706328884861,0.6388657956221889,1.0611835362805588,0.3485353529759704,0.25844313998303214,1.3605624259770688,0.8494970037210025,1.1663567314384322,1.3288940858813894,0.2961576348262343,0.5758789396637838,0.5313966602482963,0.8528739211803122,0.15235021463530263,-0.04375884394572532
-1.1990200709451655,-0.44935493381677616,-1.1871569873898433,-1.0248887618774705,0.9471576586438998,-0.5901091308867314,-0.8772457696834037,-0.7413231308830021,0.45579022802341795,0.004225622631122931,-0.6925258116487804,0.2159256936096981,-0.6622771751177541,-0.645146295750758,0.841447344298788,-0.7073441361317412,-0.7600968075625784,-0.65986087781833,0.15091728755768044,-0.4772226957564187,-1.2082892806766052,-0.390326914229532,-1.1926122006100048,-0.9730366456846788,0.40714332658229213,-0.811669074015095,-0.9942004388730268,-0.8697927464274341,0.1244663257941667,-0.551712843170367
-0.24809189378600136,-0.4129949925231655,-0.3079014018531333,-0.31036526416105076,-1.786621935716367,-1.0966293172576356,-0.5612902884355239,-0.9591630369160844,-1.1381589367783909,-0.9046673905727824,-0.8820368205495096,0.6695997884003134,-0.9889643681598761,-0.6156621092373978,-0.2626689222805946,-0.5338689164046145,-0.054507511847745445,-1.0011093032162788,-0.1323733495737415,-0.5571628893609992,-0.4695345415082285,0.3493864479718246,-0.5532598436753735,-0.48346446555610817,-0.9868369618738082,-0.6482439695159131,-0.21686775704340916,-0.96243179973248,-0.21943496991317182,-0.6506931727837341
0.22680003584222144,-0.5243473127348476,0.13815187963555167,0.0730163526071826,-0.5153214386383547,-0.6196623766203366,-0.6825290196120359,-0.5034224070570266,-0.831493101939564,-0.8095831984222202,-0.3594798374267887,-0.9641524440753895,-0.6140857413615404,-0.367323757791536,-0.42391204391812737,-0.4818263504864764,-0.5548991316008026,-0.5398509371699842,-0.6018590425617022,-0.5866903482599884,0.027865666397752367,-0.8212903513381483,-0.13044286045728257,-0.16571329095343004,-0.46742392445545194,-0.6219456768378838,-0.7166379192741766,-0.5125777560942232,-0.5943183643328832,-0.8524607677648286
0.9391379302845562,0.8664204417457574,0.8059881588904505,0.8258489899249699,-0.7102194668621341,-0.7663063301339219,-0.7382498506073015,-0.5137100059251769,-0.8635860381436268,-1.3633087880049064,0.006459566347992178,0.17213475781909793,-0.12456223004842272,0.12383964193102272,-0.4334908432233272,-0.7848658749473009,-0.6213912195160728,-0.6369412074557813,-0.7617811764262145,-0.7991440159478376,0.770817875675041,0.9363329201533354,0.6506527076845544,0.6318331045592749,-0.3697565157101203,-0.662019265680595,-0.7208103974375133,-0.47300379157556277,-0.707403024633044,-1.022141332816315
-0.960429788228335,0.25966392140863087,-0.914384627520369,-0.8812294883723414,0.8950856663703713,0.4681963397508519,-0.05772093227611208,-0.5059943067740642,-0.4927343308966737,0.8110429589675117,-0.295935712154355,0.47341639605842584,-0.3005877828211189,-0.4435511668260767,0.5805847098871756,1.2095570418530086,1.2629636254501673,0.9195272402898063,0.7426291828563752,1.3729246679387834,-0.941749928760742,-0.07032048145111881,-0.90822103429427,-0.8303654630140748,0.05198911296290427,0.004204148829480361,-0.1074561074270259,-0.41828978760089996,-0.47038996948339173,0.1667103184739066
0.2296608305990179,0.218758987453319,0.18914124173881225,0.09391224693520117,-0.022125283247645434,-0.3819270897379809,-0.25660143675152186,0.029989594256565777,-1.1381589367783909,-0.7466598359696413,-0.6230010628212939,0.7309070985071532,-0.6222021933625869,-0.417183195147462,-0.5327910626872336,-0.6412067086107741,-0.34088738817118847,0.025023438640332726,-0.13580025244226662,-0.7148827307970634,-0.03509638523591552,0.45551923472245404,-0.0821898523867441,-0.1546689481324822,-0.47630277979593694,-0.7233819485959967,-0.49410575056288863,-0.18294461981947266,-0.8359787342893914,-0.9764581037639919
0.6959703759568513,-0.21756030807000865,0.6235871887649658,0.5501392730969444,0.05151939153920294,-0.3589204490719463,-0.3744111937129406,0.000155557538929909,-1.109631882374779,-0.9633958621951881,-0.22454201846591454,0.3858345244772259,-0.2427580623136626,-0.13576502468661084,0.05534721465204434,-0.40593094185585854,-0.44016162175631296,-0.2137231276362171,-0.4385100058286647,-0.6468255389445151,0.4098354463086745,-0.031726740814526554,0.31891327719960466,0.25342857184155565,0.06530739597363111,-0.5411723493267938,-0.5112592719010505,-0.33989136546734156,-0.7972511108989253,-1.0471583392021109
1.3139020434249002,-0.4834423787795358,1.2371177246415959,1.2434766557307895,0.686797697276255,0.11467966610203051,0.6919997871810666,0.9851931491643202,0.5698984456378655,-0.09645175729300264,1.1730549485554398,0.6345670397678334,1.0513087536031904,1.2279385287646518,0.3251500617485098,-0.2454663636082663,0.02682932127651527,0.6903305366643183,-0.03756237021120918,0.278248142903086,1.2745142887443885,-0.1201707297733845,1.1693725444428407,1.2311244936959498,0.7978129615636199,-0.157968656018367,0.23468710196657916,0.8019074517244615,-0.022698643089604443,0.03346756707129678
-0.1365208982709368,0.5891758893819768,-0.18229346106217462,-0.2540624377772224,-1.2354027032208683,-0.39801303361829765,-0.5936206167492604,-0.6924570362592881,-0.6104084303115722,-0.5914488752532823,-0.22790611921563148,1.2213655793618727,-0.11746033454750691,-0.29924644909402176,-0.5260859031735936,-0.08012279480584862,-0.048322201343999414,-0.2791396867959917,-0.05469688455383558,-0.28385384906425754,-0.28904332682504524,0.7063785488603052,-0.2703765838618434,-0.37573685935178136,-1.4130220182170745,-0.5092387082177583,-0.6086170957122389,-0.7797020165951808,-0.7166976542467558,-0.7453227186778325
1.4397770127239478,1.6004367566105215,1.5563194223611931,1.4030980707364884,1.88445351956742,1.4071665522995744,1.2798239383399133,2.5347627286794574,-0.6139743121120244,1.3172264524749169,0.4486519204496938,2.962493186396127,1.5109028481624494,0.6677389850108109,0.14730368798196372,1.895326269836806,-0.3467634331497472,1.075508330257152,1.117303896481804,2.3739775428069545,0.8715571582889099,1.1373419859689213,1.0457242112620866,0.776676944834,0.305036490166718,0.1713861522826666,-0.15474419327817462,1.0522427575811393,-0.9258268205552727,0.4397219968580286
-0.16226805108210549,-1.4856132606846781,-0.24323196699046143,-0.23897095854031986,-1.6668563534872505,-1.2668410490144757,-1.058516042297013,-1.1297057071528458,-1.5731965164334702,-1.3241564735899687,-0.6525303916243661,-0.9324478065629951,-0.6663354011182774,-0.4519409759965449,-1.1959632679172445,-1.1813651740361149,-0.9439551622864303,-1.3418802354816741,-0.6829624104501333,-0.8034651074940312,-0.2533648308992998,-1.4001964608870354,-0.3361213073579515,-0.30838447362403415,-1.8689512399509651,-1.2270568683628245,-1.2183088771126862,-1.3761596106093839,-0.9939874377224927,-1.1978042254817955
